cgi,Ê±¼ä,download
460-00-10505192-1,2022/4/19,0.115704954
460-00-10505192-2,2022/4/19,0.076501376
460-00-10505192-3,2022/4/19,0.106507536
460-00-10505209-1,2022/4/19,0.019980384
460-00-10505209-2,2022/4/19,0.095059215
460-00-10505209-3,2022/4/19,0.099035864
460-00-10505065-1,2022/4/20,0.159391676
460-00-10505065-2,2022/4/20,0.144481032
460-00-10505065-3,2022/4/20,0.142973749
460-00-10505068-1,2022/4/20,0.032552735
460-00-10505068-2,2022/4/20,0.034970489
460-00-10505068-3,2022/4/20,0.062292477
460-00-10505085-1,2022/4/20,0.001939931
460-00-10505085-2,2022/4/20,0.005491125
460-00-10505085-3,2022/4/20,0.019480919
460-00-10505086-2,2022/4/20,0.001587765
460-00-10505086-3,2022/4/20,0.005520801
460-00-10505087-1,2022/4/20,0.012304382
460-00-10505087-2,2022/4/20,0.006679565
460-00-10505087-3,2022/4/20,0.02857565
460-00-10505088-3,2022/4/20,0.008208917
460-00-10505089-1,2022/4/20,0.011798587
460-00-10505089-2,2022/4/20,0.010465792
460-00-10505089-3,2022/4/20,0.006877239
460-00-10505090-1,2022/4/20,0.005995247
460-00-10505090-3,2022/4/20,0.00933572
460-00-10505096-2,2022/4/20,0.006448165
460-00-10505096-3,2022/4/20,0.009039499
460-00-10505097-1,2022/4/20,0.002915342
460-00-10505097-2,2022/4/20,0.00565965
460-00-10505098-1,2022/4/20,0.02265101
460-00-10505098-2,2022/4/20,0.015959891
460-00-10505099-1,2022/4/20,0.00875844
460-00-10505099-2,2022/4/20,0.007049352
460-00-10505100-1,2022/4/20,0.003400029
460-00-10505100-2,2022/4/20,0.005113556
460-00-10505101-1,2022/4/20,0.028102313
460-00-10505101-2,2022/4/20,0.02300807
460-00-10505101-3,2022/4/20,0.05362022
460-00-10505102-1,2022/4/20,0.0321694
460-00-10505102-2,2022/4/20,0.009275782
460-00-10505102-3,2022/4/20,0.009629001
460-00-10505106-1,2022/4/20,0.002399025
460-00-10505106-2,2022/4/20,0.004540521
460-00-10505106-3,2022/4/20,0.015284904
460-00-10505112-1,2022/4/20,0.007844145
460-00-10505112-2,2022/4/20,0.043308129
460-00-10505121-1,2022/4/20,0.005820283
460-00-10505121-2,2022/4/20,0.005387103
460-00-10505122-1,2022/4/20,0.026773716
460-00-10505122-2,2022/4/20,0.059711163
460-00-10505122-3,2022/4/20,0.009663093
460-00-10505124-1,2022/4/20,0.110992151
460-00-10505124-2,2022/4/20,0.265019233
460-00-10505129-1,2022/4/20,0.08515752
460-00-10505129-2,2022/4/20,0.037810725
460-00-10505129-3,2022/4/20,0.082616309
460-00-10505132-1,2022/4/20,0.046468415
460-00-10505132-2,2022/4/20,0.048488924
460-00-10505132-3,2022/4/20,0.076572267
460-00-10505134-1,2022/4/20,0.057081825
460-00-10505134-2,2022/4/20,0.036051309
460-00-10505192-1,2022/4/20,0.106736944
460-00-10505192-2,2022/4/20,0.083058281
460-00-10505192-3,2022/4/20,0.111730121
460-00-10505209-1,2022/4/20,0.02392828
460-00-10505209-2,2022/4/20,0.110814966
460-00-10505209-3,2022/4/20,0.1205194
460-00-10505065-1,2022/4/21,0.152082229
460-00-10505065-2,2022/4/21,0.143987033
460-00-10505065-3,2022/4/21,0.130784137
460-00-10505068-1,2022/4/21,0.037779694
460-00-10505068-2,2022/4/21,0.038867934
460-00-10505068-3,2022/4/21,0.069284882
460-00-10505085-1,2022/4/21,0.002757568
460-00-10505085-2,2022/4/21,0.00585936
460-00-10505085-3,2022/4/21,0.018128483
460-00-10505086-2,2022/4/21,0.002058039
460-00-10505086-3,2022/4/21,0.005078
460-00-10505087-1,2022/4/21,0.012320224
460-00-10505087-2,2022/4/21,0.004718003
460-00-10505087-3,2022/4/21,0.028022359
460-00-10505088-3,2022/4/21,0.008764002
460-00-10505089-1,2022/4/21,0.01138244
460-00-10505089-2,2022/4/21,0.010147882
460-00-10505089-3,2022/4/21,0.01083847
460-00-10505090-1,2022/4/21,0.009830486
460-00-10505090-3,2022/4/21,0.009924426
460-00-10505096-2,2022/4/21,0.004547573
460-00-10505096-3,2022/4/21,0.010474995
460-00-10505097-1,2022/4/21,0.003045413
460-00-10505097-2,2022/4/21,0.004537362
460-00-10505098-1,2022/4/21,0.015990145
460-00-10505098-2,2022/4/21,0.016255943
460-00-10505099-1,2022/4/21,0.008262578
460-00-10505099-2,2022/4/21,0.004712797
460-00-10505100-1,2022/4/21,0.003566449
460-00-10505100-2,2022/4/21,0.005993489
460-00-10505101-1,2022/4/21,0.036577014
460-00-10505101-2,2022/4/21,0.028995925
460-00-10505101-3,2022/4/21,0.066926901
460-00-10505102-1,2022/4/21,0.035625591
460-00-10505102-2,2022/4/21,0.008078643
460-00-10505102-3,2022/4/21,0.010939098
460-00-10505106-1,2022/4/21,0.003027246
460-00-10505106-2,2022/4/21,0.006246881
460-00-10505106-3,2022/4/21,0.032834343
460-00-10505112-1,2022/4/21,0.008984323
460-00-10505112-2,2022/4/21,0.032256574
460-00-10505121-1,2022/4/21,0.004620554
460-00-10505121-2,2022/4/21,0.003925082
460-00-10505122-1,2022/4/21,0.027673248
460-00-10505122-2,2022/4/21,0.071392718
460-00-10505122-3,2022/4/21,0.0116608
460-00-10505124-1,2022/4/21,0.127551047
460-00-10505124-2,2022/4/21,0.278425278
460-00-10505129-1,2022/4/21,0.083163018
460-00-10505129-2,2022/4/21,0.032889224
460-00-10505129-3,2022/4/21,0.07435194
460-00-10505132-1,2022/4/21,0.053408512
460-00-10505132-2,2022/4/21,0.066638721
460-00-10505132-3,2022/4/21,0.062194379
460-00-10505134-1,2022/4/21,0.052488851
460-00-10505134-2,2022/4/21,0.037868839
460-00-10505192-1,2022/4/21,0.115017286
460-00-10505192-2,2022/4/21,0.085993338
460-00-10505192-3,2022/4/21,0.118004783
460-00-10505209-1,2022/4/21,0.023236558
460-00-10505209-2,2022/4/21,0.113864164
460-00-10505209-3,2022/4/21,0.124622561
460-00-10505065-1,2022/4/22,0.155504042
460-00-10505065-2,2022/4/22,0.15570699
460-00-10505065-3,2022/4/22,0.149646965
460-00-10505068-1,2022/4/22,0.041978781
460-00-10505068-2,2022/4/22,0.033204139
460-00-10505068-3,2022/4/22,0.071506648
460-00-10505085-1,2022/4/22,0.00673118
460-00-10505085-2,2022/4/22,0.014366941
460-00-10505085-3,2022/4/22,0.024008586
460-00-10505086-2,2022/4/22,0.001799721
460-00-10505086-3,2022/4/22,0.009844218
460-00-10505087-1,2022/4/22,0.011229091
460-00-10505087-2,2022/4/22,0.005659524
460-00-10505087-3,2022/4/22,0.02252844
460-00-10505088-3,2022/4/22,0.008244016
460-00-10505089-1,2022/4/22,0.013312298
460-00-10505089-2,2022/4/22,0.012379596
460-00-10505089-3,2022/4/22,0.010167275
460-00-10505090-1,2022/4/22,0.007750623
460-00-10505090-3,2022/4/22,0.009481906
460-00-10505096-2,2022/4/22,0.007953104
460-00-10505096-3,2022/4/22,0.015507413
460-00-10505097-1,2022/4/22,0.003421524
460-00-10505097-2,2022/4/22,0.005014404
460-00-10505098-1,2022/4/22,0.024394082
460-00-10505098-2,2022/4/22,0.019264189
460-00-10505099-1,2022/4/22,0.011006838
460-00-10505099-2,2022/4/22,0.010257488
460-00-10505100-1,2022/4/22,0.005969146
460-00-10505100-2,2022/4/22,0.007357383
460-00-10505101-1,2022/4/22,0.042580312
460-00-10505101-2,2022/4/22,0.033047166
460-00-10505101-3,2022/4/22,0.080160915
460-00-10505102-1,2022/4/22,0.037998414
460-00-10505102-2,2022/4/22,0.007784895
460-00-10505102-3,2022/4/22,0.010266473
460-00-10505106-1,2022/4/22,0.002504193
460-00-10505106-2,2022/4/22,0.004654459
460-00-10505106-3,2022/4/22,0.023311268
460-00-10505112-1,2022/4/22,0.009678176
460-00-10505112-2,2022/4/22,0.033360158
460-00-10505121-1,2022/4/22,0.004883465
460-00-10505121-2,2022/4/22,0.004112357
460-00-10505122-1,2022/4/22,0.021993874
460-00-10505122-2,2022/4/22,0.0544886
460-00-10505122-3,2022/4/22,0.006859291
460-00-10505124-1,2022/4/22,0.131067134
460-00-10505124-2,2022/4/22,0.282911566
460-00-10505129-1,2022/4/22,0.081471103
460-00-10505129-2,2022/4/22,0.041029898
460-00-10505129-3,2022/4/22,0.065368263
460-00-10505132-1,2022/4/22,0.068956024
460-00-10505132-2,2022/4/22,0.073324488
460-00-10505132-3,2022/4/22,0.07495292
460-00-10505134-1,2022/4/22,0.063119723
460-00-10505134-2,2022/4/22,0.043966606
460-00-10505192-1,2022/4/22,0.119617381
460-00-10505192-2,2022/4/22,0.089738295
460-00-10505192-3,2022/4/22,0.116939842
460-00-10505209-1,2022/4/22,0.023886285
460-00-10505209-2,2022/4/22,0.117649053
460-00-10505209-3,2022/4/22,0.13428459
460-00-10505065-1,2022/4/23,0.163795033
460-00-10505065-2,2022/4/23,0.163108743
460-00-10505065-3,2022/4/23,0.151531142
460-00-10505068-1,2022/4/23,0.052172608
460-00-10505068-2,2022/4/23,0.043352833
460-00-10505068-3,2022/4/23,0.072420083
460-00-10505085-1,2022/4/23,0.003522685
460-00-10505085-2,2022/4/23,0.007370597
460-00-10505085-3,2022/4/23,0.018705841
460-00-10505086-2,2022/4/23,0.001505293
460-00-10505086-3,2022/4/23,0.009064401
460-00-10505087-1,2022/4/23,0.011516866
460-00-10505087-2,2022/4/23,0.006553901
460-00-10505087-3,2022/4/23,0.03033093
460-00-10505088-3,2022/4/23,0.009709914
460-00-10505089-1,2022/4/23,0.014433406
460-00-10505089-2,2022/4/23,0.011169606
460-00-10505089-3,2022/4/23,0.011604387
460-00-10505090-1,2022/4/23,0.007916252
460-00-10505090-3,2022/4/23,0.007411498
460-00-10505096-2,2022/4/23,0.004481384
460-00-10505096-3,2022/4/23,0.009514874
460-00-10505097-1,2022/4/23,0.002931123
460-00-10505097-2,2022/4/23,0.004236391
460-00-10505098-1,2022/4/23,0.020686665
460-00-10505098-2,2022/4/23,0.014600499
460-00-10505099-1,2022/4/23,0.008598988
460-00-10505099-2,2022/4/23,0.005989981
460-00-10505100-1,2022/4/23,0.004258286
460-00-10505100-2,2022/4/23,0.00611015
460-00-10505101-1,2022/4/23,0.035220642
460-00-10505101-2,2022/4/23,0.025812695
460-00-10505101-3,2022/4/23,0.054586312
460-00-10505102-1,2022/4/23,0.030521909
460-00-10505102-2,2022/4/23,0.006228106
460-00-10505102-3,2022/4/23,0.009420256
460-00-10505106-1,2022/4/23,0.006208292
460-00-10505106-2,2022/4/23,0.006013596
460-00-10505106-3,2022/4/23,0.021204763
460-00-10505112-1,2022/4/23,0.008301159
460-00-10505112-2,2022/4/23,0.042762474
460-00-10505121-1,2022/4/23,0.006600802
460-00-10505121-2,2022/4/23,0.004674417
460-00-10505122-1,2022/4/23,0.027908222
460-00-10505122-2,2022/4/23,0.060660362
460-00-10505122-3,2022/4/23,0.007248511
460-00-10505124-1,2022/4/23,0.130237506
460-00-10505124-2,2022/4/23,0.269926019
460-00-10505129-1,2022/4/23,0.068502167
460-00-10505129-2,2022/4/23,0.025740551
460-00-10505129-3,2022/4/23,0.094365028
460-00-10505132-1,2022/4/23,0.0624608
460-00-10505132-2,2022/4/23,0.065798566
460-00-10505132-3,2022/4/23,0.076075973
460-00-10505134-1,2022/4/23,0.055537054
460-00-10505134-2,2022/4/23,0.044817873
460-00-10505192-1,2022/4/23,0.114986207
460-00-10505192-2,2022/4/23,0.086097539
460-00-10505192-3,2022/4/23,0.117881358
460-00-10505209-1,2022/4/23,0.030537795
460-00-10505209-2,2022/4/23,0.09752338
460-00-10505209-3,2022/4/23,0.128529646
460-00-10505065-1,2022/4/24,0.152103825
460-00-10505065-2,2022/4/24,0.159340907
460-00-10505065-3,2022/4/24,0.145684298
460-00-10505068-1,2022/4/24,0.0349747
460-00-10505068-2,2022/4/24,0.049558377
460-00-10505068-3,2022/4/24,0.075011053
460-00-10505085-1,2022/4/24,0.006605613
460-00-10505085-2,2022/4/24,0.005044855
460-00-10505085-3,2022/4/24,0.02995193
460-00-10505086-2,2022/4/24,0.002421541
460-00-10505086-3,2022/4/24,0.007538462
460-00-10505087-1,2022/4/24,0.010429323
460-00-10505087-2,2022/4/24,0.005498915
460-00-10505087-3,2022/4/24,0.031761972
460-00-10505088-3,2022/4/24,0.009150419
460-00-10505089-1,2022/4/24,0.007157942
460-00-10505089-2,2022/4/24,0.007299796
460-00-10505089-3,2022/4/24,0.011721515
460-00-10505090-1,2022/4/24,0.008261446
460-00-10505090-3,2022/4/24,0.006400145
460-00-10505096-2,2022/4/24,0.00443212
460-00-10505096-3,2022/4/24,0.008130108
460-00-10505097-1,2022/4/24,0.003098295
460-00-10505097-2,2022/4/24,0.005401239
460-00-10505098-1,2022/4/24,0.020008527
460-00-10505098-2,2022/4/24,0.012194177
460-00-10505099-1,2022/4/24,0.008698788
460-00-10505099-2,2022/4/24,0.006957679
460-00-10505100-1,2022/4/24,0.003419901
460-00-10505100-2,2022/4/24,0.00456145
460-00-10505101-1,2022/4/24,0.039947699
460-00-10505101-2,2022/4/24,0.025560498
460-00-10505101-3,2022/4/24,0.056273353
460-00-10505102-1,2022/4/24,0.032117594
460-00-10505102-2,2022/4/24,0.025481537
460-00-10505102-3,2022/4/24,0.017236419
460-00-10505106-1,2022/4/24,0.003159141
460-00-10505106-2,2022/4/24,0.005624645
460-00-10505106-3,2022/4/24,0.023276498
460-00-10505112-1,2022/4/24,0.009926777
460-00-10505112-2,2022/4/24,0.029099112
460-00-10505121-1,2022/4/24,0.006472326
460-00-10505121-2,2022/4/24,0.003906983
460-00-10505122-1,2022/4/24,0.028149235
460-00-10505122-2,2022/4/24,0.055882377
460-00-10505122-3,2022/4/24,0.010384958
460-00-10505124-1,2022/4/24,0.106744326
460-00-10505124-2,2022/4/24,0.291358369
460-00-10505129-1,2022/4/24,0.080215241
460-00-10505129-2,2022/4/24,0.037109832
460-00-10505129-3,2022/4/24,0.075412454
460-00-10505132-1,2022/4/24,0.060444952
460-00-10505132-2,2022/4/24,0.070326488
460-00-10505132-3,2022/4/24,0.072049415
460-00-10505134-1,2022/4/24,0.050908161
460-00-10505134-2,2022/4/24,0.040548176
460-00-10505192-1,2022/4/24,0.089404276
460-00-10505192-2,2022/4/24,0.077975155
460-00-10505192-3,2022/4/24,0.116623868
460-00-10505209-1,2022/4/24,0.025013859
460-00-10505209-2,2022/4/24,0.115755972
460-00-10505209-3,2022/4/24,0.130916065
460-00-10505065-1,2022/4/25,0.15573462
460-00-10505065-2,2022/4/25,0.151043955
460-00-10505065-3,2022/4/25,0.134581255
460-00-10505068-1,2022/4/25,0.040856596
460-00-10505068-2,2022/4/25,0.037040331
460-00-10505068-3,2022/4/25,0.069470962
460-00-10505085-1,2022/4/25,0.004864777
460-00-10505085-2,2022/4/25,0.007237017
460-00-10505085-3,2022/4/25,0.022115748
460-00-10505086-2,2022/4/25,0.002808753
460-00-10505086-3,2022/4/25,0.009057091
460-00-10505087-1,2022/4/25,0.011284156
460-00-10505087-2,2022/4/25,0.00558321
460-00-10505087-3,2022/4/25,0.02496463
460-00-10505088-3,2022/4/25,0.009355333
460-00-10505089-1,2022/4/25,0.007500724
460-00-10505089-2,2022/4/25,0.007205565
460-00-10505089-3,2022/4/25,0.008833717
460-00-10505090-1,2022/4/25,0.009192822
460-00-10505090-3,2022/4/25,0.00810019
460-00-10505096-2,2022/4/25,0.004704948
460-00-10505096-3,2022/4/25,0.00840997
460-00-10505097-1,2022/4/25,0.003193696
460-00-10505097-2,2022/4/25,0.005178339
460-00-10505098-1,2022/4/25,0.019947654
460-00-10505098-2,2022/4/25,0.013366125
460-00-10505099-1,2022/4/25,0.009372203
460-00-10505099-2,2022/4/25,0.004764903
460-00-10505100-1,2022/4/25,0.003637726
460-00-10505100-2,2022/4/25,0.00520102
460-00-10505101-1,2022/4/25,0.035857822
460-00-10505101-2,2022/4/25,0.040325104
460-00-10505101-3,2022/4/25,0.069922785
460-00-10505102-1,2022/4/25,0.035928829
460-00-10505102-2,2022/4/25,0.029062735
460-00-10505102-3,2022/4/25,0.012743446
460-00-10505106-1,2022/4/25,0.003097287
460-00-10505106-2,2022/4/25,0.00675425
460-00-10505106-3,2022/4/25,0.014318017
460-00-10505112-1,2022/4/25,0.007296671
460-00-10505112-2,2022/4/25,0.030154895
460-00-10505121-1,2022/4/25,0.005903214
460-00-10505121-2,2022/4/25,0.004306803
460-00-10505122-1,2022/4/25,0.037134357
460-00-10505122-2,2022/4/25,0.057584987
460-00-10505122-3,2022/4/25,0.015368117
460-00-10505124-1,2022/4/25,0.109258299
460-00-10505124-2,2022/4/25,0.262499674
460-00-10505129-1,2022/4/25,0.085852816
460-00-10505129-2,2022/4/25,0.037090786
460-00-10505129-3,2022/4/25,0.076753054
460-00-10505132-1,2022/4/25,0.058213626
460-00-10505132-2,2022/4/25,0.065314431
460-00-10505132-3,2022/4/25,0.075612276
460-00-10505134-1,2022/4/25,0.061657322
460-00-10505134-2,2022/4/25,0.040169587
460-00-10505192-1,2022/4/25,0.12221647
460-00-10505192-2,2022/4/25,0.089061214
460-00-10505192-3,2022/4/25,0.127231596
460-00-10505209-1,2022/4/25,0.022440052
460-00-10505209-2,2022/4/25,0.113631468
460-00-10505209-3,2022/4/25,0.117522405
460-00-10505065-1,2022/4/26,0.130301034
460-00-10505065-2,2022/4/26,0.117218112
460-00-10505065-3,2022/4/26,0.111789776
460-00-10505068-1,2022/4/26,0.039039432
460-00-10505068-2,2022/4/26,0.036401401
460-00-10505068-3,2022/4/26,0.070378642
460-00-10505085-1,2022/4/26,0.005317758
460-00-10505085-2,2022/4/26,0.008439667
460-00-10505085-3,2022/4/26,0.016414484
460-00-10505086-2,2022/4/26,0.001366555
460-00-10505086-3,2022/4/26,0.010329724
460-00-10505087-1,2022/4/26,0.014463409
460-00-10505087-2,2022/4/26,0.00790606
460-00-10505087-3,2022/4/26,0.026374129
460-00-10505088-3,2022/4/26,0.009835765
460-00-10505089-1,2022/4/26,0.008588719
460-00-10505089-2,2022/4/26,0.011951855
460-00-10505089-3,2022/4/26,0.014310963
460-00-10505090-1,2022/4/26,0.008426695
460-00-10505090-3,2022/4/26,0.008257076
460-00-10505096-2,2022/4/26,0.007525597
460-00-10505096-3,2022/4/26,0.011648073
460-00-10505097-1,2022/4/26,0.00362071
460-00-10505097-2,2022/4/26,0.005298063
460-00-10505098-1,2022/4/26,0.019590142
460-00-10505098-2,2022/4/26,0.021896708
460-00-10505099-1,2022/4/26,0.008396879
460-00-10505099-2,2022/4/26,0.009467785
460-00-10505100-1,2022/4/26,0.006587104
460-00-10505100-2,2022/4/26,0.006041666
460-00-10505101-1,2022/4/26,0.041247746
460-00-10505101-2,2022/4/26,0.043446581
460-00-10505101-3,2022/4/26,0.056736197
460-00-10505102-1,2022/4/26,0.043620647
460-00-10505102-2,2022/4/26,0.019359758
460-00-10505102-3,2022/4/26,0.012420118
460-00-10505106-1,2022/4/26,0.004137413
460-00-10505106-2,2022/4/26,0.009686634
460-00-10505106-3,2022/4/26,0.016790224
460-00-10505112-1,2022/4/26,0.01141091
460-00-10505112-2,2022/4/26,0.047191191
460-00-10505121-1,2022/4/26,0.005311092
460-00-10505121-2,2022/4/26,0.004744685
460-00-10505122-1,2022/4/26,0.035881946
460-00-10505122-2,2022/4/26,0.054025432
460-00-10505122-3,2022/4/26,0.020180065
460-00-10505124-1,2022/4/26,0.133500447
460-00-10505124-2,2022/4/26,0.258210831
460-00-10505129-1,2022/4/26,0.090625534
460-00-10505129-2,2022/4/26,0.04183264
460-00-10505129-3,2022/4/26,0.088757273
460-00-10505132-1,2022/4/26,0.067808173
460-00-10505132-2,2022/4/26,0.072891888
460-00-10505132-3,2022/4/26,0.066343629
460-00-10505134-1,2022/4/26,0.060057085
460-00-10505134-2,2022/4/26,0.039947763
460-00-10505192-1,2022/4/26,0.105308708
460-00-10505192-2,2022/4/26,0.07661048
460-00-10505192-3,2022/4/26,0.096872747
460-00-10505209-1,2022/4/26,0.031438313
460-00-10505209-2,2022/4/26,0.131222234
460-00-10505209-3,2022/4/26,0.126534291
460-00-10505065-1,2022/4/27,0.173619118
460-00-10505065-2,2022/4/27,0.159523229
460-00-10505065-3,2022/4/27,0.1513375
460-00-10505068-1,2022/4/27,0.036717103
460-00-10505068-2,2022/4/27,0.027986276
460-00-10505068-3,2022/4/27,0.064070538
460-00-10505085-1,2022/4/27,0.00510587
460-00-10505085-2,2022/4/27,0.026865465
460-00-10505085-3,2022/4/27,0.028989001
460-00-10505086-2,2022/4/27,0.002744443
460-00-10505086-3,2022/4/27,0.02535319
460-00-10505087-1,2022/4/27,0.020889404
460-00-10505087-2,2022/4/27,0.009974516
460-00-10505087-3,2022/4/27,0.029288394
460-00-10505088-3,2022/4/27,0.015627534
460-00-10505089-1,2022/4/27,0.012900582
460-00-10505089-2,2022/4/27,0.008545293
460-00-10505089-3,2022/4/27,0.010958506
460-00-10505090-1,2022/4/27,0.009226751
460-00-10505090-3,2022/4/27,0.005460876
460-00-10505096-2,2022/4/27,0.007103993
460-00-10505096-3,2022/4/27,0.010526393
460-00-10505097-1,2022/4/27,0.003113763
460-00-10505097-2,2022/4/27,0.004838841
460-00-10505098-1,2022/4/27,0.017191973
460-00-10505098-2,2022/4/27,0.016199283
460-00-10505099-1,2022/4/27,0.007969619
460-00-10505099-2,2022/4/27,0.008132909
460-00-10505100-1,2022/4/27,0.00382773
460-00-10505100-2,2022/4/27,0.005180498
460-00-10505101-1,2022/4/27,0.076584001
460-00-10505101-2,2022/4/27,0.065920348
460-00-10505101-3,2022/4/27,0.082200761
460-00-10505102-1,2022/4/27,0.053533566
460-00-10505102-2,2022/4/27,0.032434295
460-00-10505102-3,2022/4/27,0.019922864
460-00-10505106-1,2022/4/27,0.005448079
460-00-10505106-2,2022/4/27,0.006228318
460-00-10505106-3,2022/4/27,0.017302007
460-00-10505112-1,2022/4/27,0.00886739
460-00-10505112-2,2022/4/27,0.038895994
460-00-10505121-1,2022/4/27,0.014530645
460-00-10505121-2,2022/4/27,0.007598838
460-00-10505122-1,2022/4/27,0.035747092
460-00-10505122-2,2022/4/27,0.051965716
460-00-10505122-3,2022/4/27,0.015806995
460-00-10505124-1,2022/4/27,0.123846987
460-00-10505124-2,2022/4/27,0.271820794
460-00-10505129-1,2022/4/27,0.082504791
460-00-10505129-2,2022/4/27,0.029722293
460-00-10505129-3,2022/4/27,0.079179085
460-00-10505132-1,2022/4/27,0.057520273
460-00-10505132-2,2022/4/27,0.07838341
460-00-10505132-3,2022/4/27,0.076912709
460-00-10505134-1,2022/4/27,0.059211638
460-00-10505134-2,2022/4/27,0.035875359
460-00-10505192-1,2022/4/27,0.114109703
460-00-10505192-2,2022/4/27,0.085132542
460-00-10505192-3,2022/4/27,0.100464632
460-00-10505209-1,2022/4/27,0.03454155
460-00-10505209-2,2022/4/27,0.121540135
460-00-10505209-3,2022/4/27,0.131831704
460-00-10505065-1,2022/4/28,0.167402926
460-00-10505065-2,2022/4/28,0.15609178
460-00-10505065-3,2022/4/28,0.148383263
460-00-10505068-1,2022/4/28,0.035551462
460-00-10505068-2,2022/4/28,0.031508792
460-00-10505068-3,2022/4/28,0.056607368
460-00-10505085-1,2022/4/28,0.002715029
460-00-10505085-2,2022/4/28,0.05020168
460-00-10505085-3,2022/4/28,0.033028299
460-00-10505086-2,2022/4/28,0.004622189
460-00-10505086-3,2022/4/28,0.054419037
460-00-10505087-1,2022/4/28,0.036602306
460-00-10505087-2,2022/4/28,0.011245938
460-00-10505087-3,2022/4/28,0.0254194
460-00-10505088-3,2022/4/28,0.015901308
460-00-10505089-1,2022/4/28,0.009657368
460-00-10505089-2,2022/4/28,0.008955241
460-00-10505089-3,2022/4/28,0.008180998
460-00-10505090-1,2022/4/28,0.014670863
